order_id,order_datetime,address_raw,city,pincode,customer_id,past_failures,distance_km,time_slot,delivery_status,failure_reason
ORD02381,2026-03-02 16:05:00,near metro 1th cross marathahalli bengaluru,Bengaluru,560037,C1125,3,6.7,afternoon,delivered,
ORD02382,2026-03-17 20:55:00,behind mall 10th cross marathahalli bengaluru ???,Bengaluru,560037,C0738,4,18.9,night,failed,wrong_address
ORD02383,2026-03-23 16:45:00,near metro 9th cross kengeri bengaluru,Bengaluru,,C1116,2,5.4,afternoon,delivered,
ORD02384,2026-03-19 09:35:00,opp school 8th cross btm layout bengaluru,Bengaluru,560000,C1129,0,9.0,morning,delivered,
ORD02385,2026-03-06 09:55:00,behind mall 3th crs btm layout blru,Bengaluru,560076,C0312,2,2.5,morning,failed,customer_unavailable
ORD02386,2026-03-27 11:15:00,near temple 10th cross hsr layout,Bengaluru,560102,C0251,1,14.0,morning,failed,pincode_mismatch
ORD02387,2026-03-06 16:35:00,opp school 2th cross bellandur bengaluru,Bengaluru,560000,C1179,0,7.6,morning,delivered,
ORD02388,2026-03-01 09:55:00,beside park 7th cross btm layout bengaluru,Bengaluru,,C0357,1,13.1,morning,delivered,
ORD02389,2026-03-08 13:45:00,behind mall 2th cross jayanagar bengaluru,Bengaluru,560011,C0233,0,17.4,afternoon,delivered,
ORD02390,2026-03-23 20:05:00,near temple 5th crs jp nagar blru,Bengaluru,560078,C1065,1,3.5,night,delivered,
ORD02391,2026-03-07 18:55:00,near temple 7th cross btm layout,Bengaluru,560076,C0440,2,13.2,evening,delivered,
ORD02392,2026-03-03 13:55:00,beside park 3th cross indiranagar bengaluru ???,Bengaluru,560038,C0452,0,15.0,afternoon,failed,wrong_address
ORD02393,2026-03-19 16:35:00,beside park 8th cross hsr layout bengaluru,Bengaluru,560102,C1036,0,11.1,afternoon,delivered,
ORD02394,2026-03-15 09:35:00,opp school 6th crs hsr layout blru,Bengaluru,560102,C0347,2,8.8,morning,delivered,
ORD02395,2026-03-25 16:15:00,behind mall 4th cross marathahalli,Bengaluru,560037,C0405,0,11.9,afternoon,failed,wrong_address
ORD02396,2026-03-25 18:25:00,near metro 6th cross bellandur bengaluru,Bengaluru,560103,C0477,0,7.1,evening,delivered,
ORD02397,2026-03-14 18:25:00,near temple 11th cross jp nagar bengaluru,Bengaluru,560078,C1045,1,14.9,evening,failed,customer_unavailable
ORD02398,2026-03-01 13:55:00,close to lake 3th cross electronic city bengaluru,Bengaluru,560100,C0484,1,9.6,afternoon,delivered,
ORD02399,2026-03-04 09:25:00,beside park 9th crs indiranagar blru,Bengaluru,560000,C0367,0,4.7,afternoon,delivered,
ORD02400,2026-03-11 09:35:00,near temple 12th crs jayanagar,Bengaluru,560011,C0901,1,16.8,night,delivered,
ORD02401,2026-03-18 16:45:00,behind mall 1th cross bellandur bengaluru ???,Bengaluru,560103,C1113,0,13.5,afternoon,delivered,
ORD02402,2026-03-22 11:45:00,behind mall 6th cross hsr layout bengaluru,Bengaluru,560102,C0853,1,18.4,morning,delivered,
ORD02403,2026-03-05 18:25:00,near temple 8th cross hsr layout bengaluru,Bengaluru,560102,C0956,0,1.6,evening,delivered,
ORD02404,2026-03-22 11:15:00,beside park 9th cross btm layout bengaluru,Bengaluru,560076,C0389,0,14.4,morning,delivered,
ORD02405,2026-03-12 09:45:00,beside park 4th cross indiranagar bengaluru,Bengaluru,560038,C0352,1,4.5,morning,delivered,
ORD02406,2026-03-07 18:15:00,close to lake 5th crs bellandur blru,Bengaluru,,C0868,0,10.0,evening,delivered,
ORD02407,2026-03-26 20:45:00,beside park 4th cross whitefield bengaluru,Bengaluru,560066,C0711,2,6.4,night,delivered,
ORD02408,2026-03-20 20:15:00,opp school 6th cross indiranagar bengaluru,Bengaluru,560038,C0007,1,8.7,night,delivered,
ORD02409,2026-03-02 20:15:00,behind mall 12th cross marathahalli bengaluru,Bengaluru,,C0704,0,4.7,night,failed,customer_unavailable
ORD02410,2026-03-06 11:35:00,beside park 1th cross marathahalli bengaluru,Bengaluru,560037,C0628,1,9.0,morning,delivered,
ORD02411,2026-03-05 13:25:00,near metro 6th cross whitefield bengaluru,Bengaluru,560066,C1136,1,6.0,morning,failed,pincode_mismatch
ORD02412,2026-03-25 11:55:00,near temple 2th cross jayanagar bengaluru,Bengaluru,560011,C0356,0,3.1,morning,delivered,
ORD02413,2026-03-10 20:35:00,close to lake 4th cross jayanagar bengaluru,Bengaluru,560011,C1016,1,10.5,night,delivered,
ORD02414,2026-03-26 20:45:00,behind mall 6th cross electronic city bengaluru,Bengaluru,560100,C0570,0,1.0,night,delivered,
ORD02415,2026-03-22 18:15:00,behind mall 6th cross jp nagar bengaluru ???,Bengaluru,560078,C0288,0,19.2,evening,delivered,
ORD02416,2026-03-08 16:25:00,behind mall 4th cross jayanagar bengaluru,Bengaluru,560011,C0852,1,13.9,afternoon,delivered,
ORD02417,2026-03-24 16:35:00,close to lake 7th cross btm layout bengaluru,Bengaluru,560076,C0302,0,14.8,afternoon,failed,wrong_address
ORD02418,2026-03-23 16:45:00,beside park 2th cross kengeri,Bengaluru,560000,C0005,0,1.2,afternoon,failed,customer_unavailable
ORD02419,2026-03-02 09:35:00,near metro 9th cross whitefield bengaluru,Bengaluru,560066,C0274,2,4.6,evening,delivered,
ORD02420,2026-03-18 11:05:00,behind mall 1th cross hsr layout bengaluru,Bengaluru,560102,C0928,0,15.2,morning,delivered,
ORD02421,2026-03-02 13:15:00,behind mall 7th crs kengeri blru,Bengaluru,560060,C1093,1,6.4,afternoon,delivered,
ORD02422,2026-03-12 09:55:00,close to lake 10th cross marathahalli bengaluru,Bengaluru,560037,C0437,0,14.4,morning,delivered,
ORD02423,2026-03-17 20:45:00,close to lake 10th cross jp nagar bengaluru,Bengaluru,560078,C0033,0,7.5,night,delivered,
ORD02424,2026-03-21 13:55:00,behind mall 1th cross jp nagar bengaluru,Bengaluru,560078,C0485,1,12.5,evening,failed,rescheduled
ORD02425,2026-03-28 20:05:00,beside park 7th cross marathahalli bengaluru,Bengaluru,560037,C0959,0,11.5,night,delivered,
ORD02426,2026-03-11 09:35:00,beside park 3th cross marathahalli bengaluru,Bengaluru,560037,C0213,2,2.7,morning,delivered,
ORD02427,2026-03-28 09:15:00,close to lake 4th cross kengeri bengaluru,Bengaluru,560060,C0501,1,2.2,morning,delivered,
ORD02428,2026-03-19 16:55:00,behind mall 6th cross jp nagar bengaluru,Bengaluru,560078,C0723,2,14.7,afternoon,failed,customer_unavailable
ORD02429,2026-03-06 09:15:00,near metro 11th crs electronic city blru,Bengaluru,560100,C0324,3,15.1,morning,delivered,
ORD02430,2026-03-06 18:55:00,opp school 4th cross jp nagar bengaluru,Bengaluru,560078,C1155,1,15.5,evening,delivered,
ORD02431,2026-03-02 09:15:00,near metro 5th cross bellandur bengaluru,Bengaluru,,C0580,1,7.4,morning,delivered,
ORD02432,2026-03-24 16:45:00,close to lake 4th cross indiranagar bengaluru,Bengaluru,560038,C0684,3,5.2,afternoon,delivered,
ORD02433,2026-03-14 18:25:00,behind mall 3th crs indiranagar blru,Bengaluru,,C0157,2,15.2,afternoon,delivered,
ORD02434,2026-03-16 18:45:00,behind mall 10th cross hsr layout bengaluru,Bengaluru,560102,C0588,0,3.7,evening,delivered,
ORD02435,2026-03-03 20:45:00,close to lake 11th cross hsr layout bengaluru,Bengaluru,560000,C1084,2,16.3,night,failed,rescheduled
ORD02436,2026-03-26 16:55:00,opp school 2th cross whitefield bengaluru,Bengaluru,560000,C0137,0,4.4,afternoon,delivered,
ORD02437,2026-03-14 18:15:00,beside park 8th cross btm layout bengaluru,Bengaluru,560076,C0638,4,18.7,evening,failed,rescheduled
ORD02438,2026-03-20 13:25:00,close to lake 5th cross electronic city bengaluru,Bengaluru,560100,C0104,0,18.1,afternoon,failed,customer_unavailable
ORD02439,2026-03-19 18:15:00,opp school 4th cross marathahalli bengaluru,Bengaluru,560037,C0748,0,16.6,evening,failed,wrong_address
ORD02440,2026-03-11 20:45:00,beside park 3th cross jayanagar bengaluru,Bengaluru,560011,C0218,2,9.8,night,delivered,
ORD02441,2026-03-24 20:05:00,beside park 5th cross electronic city bengaluru,Bengaluru,560100,C0929,0,10.6,night,delivered,
ORD02442,2026-03-02 16:15:00,opp school 6th cross bellandur,Bengaluru,560103,C0740,0,9.3,afternoon,delivered,
ORD02443,2026-03-15 18:15:00,near metro 10th cross kengeri bengaluru,Bengaluru,560060,C0615,0,8.1,evening,delivered,
ORD02444,2026-03-13 13:05:00,behind mall 6th cross bellandur bengaluru,Bengaluru,560103,C0886,0,12.1,afternoon,delivered,
ORD02445,2026-03-08 13:15:00,opp school 12th cross jayanagar bengaluru,Bengaluru,560011,C0020,0,5.9,afternoon,delivered,
ORD02446,2026-03-16 18:45:00,behind mall 7th cross hsr layout,Bengaluru,560000,C0468,1,7.6,evening,delivered,
ORD02447,2026-03-25 16:15:00,near temple 1th cross marathahalli bengaluru,Bengaluru,560037,C0067,0,1.8,afternoon,delivered,
ORD02448,2026-03-23 11:25:00,behind mall 1th cross jp nagar bengaluru,Bengaluru,560078,C0180,0,5.7,morning,delivered,
ORD02449,2026-03-16 13:25:00,close to lake 11th cross marathahalli bengaluru,Bengaluru,560037,C1004,0,7.6,afternoon,delivered,
ORD02450,2026-03-12 13:05:00,behind mall 6th cross kengeri bengaluru,Bengaluru,560060,C0853,1,17.8,afternoon,delivered,
ORD02451,2026-03-18 16:35:00,close to lake 4th cross hsr layout bengaluru ???,Bengaluru,560102,C0759,3,19.6,afternoon,delivered,
ORD02452,2026-03-14 09:55:00,opp school 3th crs electronic city blru,Bengaluru,560100,C0765,3,5.2,morning,delivered,
ORD02453,2026-03-03 18:35:00,beside park 12th cross marathahalli bengaluru,Bengaluru,560037,C1188,0,3.8,evening,delivered,
ORD02454,2026-03-17 18:25:00,opp school 2th cross jp nagar bengaluru ???,Bengaluru,560078,C0105,2,10.6,evening,failed,rescheduled
ORD02455,2026-03-27 16:45:00,behind mall 3th cross whitefield bengaluru,Bengaluru,,C0021,0,7.6,afternoon,delivered,
ORD02456,2026-03-07 16:35:00,opp school 8th cross hsr layout bengaluru,Bengaluru,560102,C0709,2,2.7,afternoon,delivered,
ORD02457,2026-03-14 16:05:00,opp school 11th cross whitefield bengaluru,Bengaluru,560066,C0593,0,1.2,afternoon,delivered,
ORD02458,2026-03-10 18:45:00,near temple 4th cross indiranagar bengaluru,Bengaluru,560000,C0262,0,6.7,evening,failed,rescheduled
ORD02459,2026-03-15 11:55:00,close to lake 12th cross kengeri bengaluru,Bengaluru,560060,C1055,2,8.2,morning,failed,customer_unavailable
ORD02460,2026-03-01 11:45:00,near metro 11th cross btm layout bengaluru,Bengaluru,560076,C0410,1,16.7,morning,delivered,
ORD02461,2026-03-04 20:05:00,near temple 4th cross hsr layout bengaluru,Bengaluru,560102,C0623,0,15.5,night,delivered,
ORD02462,2026-03-03 11:45:00,behind mall 1th cross jp nagar bengaluru,Bengaluru,560078,C0355,0,19.1,morning,failed,pincode_mismatch
ORD02463,2026-03-16 09:15:00,opp school 3th cross jayanagar bengaluru,Bengaluru,560011,C0676,0,14.1,morning,delivered,
ORD02464,2026-03-19 16:05:00,behind mall 7th cross marathahalli bengaluru,Bengaluru,560037,C0816,0,16.3,afternoon,failed,rescheduled
ORD02465,2026-03-10 13:45:00,near metro 4th cross indiranagar bengaluru,Bengaluru,560038,C0152,1,10.5,afternoon,delivered,
ORD02466,2026-03-19 09:25:00,near temple 7th cross electronic city bengaluru,Bengaluru,560100,C0342,1,6.1,morning,delivered,
ORD02467,2026-03-04 20:35:00,near temple 3th cross indiranagar bengaluru,Bengaluru,560038,C0389,1,13.5,night,delivered,
ORD02468,2026-03-15 20:25:00,opp school 9th cross jayanagar bengaluru,Bengaluru,560011,C0070,2,8.8,night,failed,pincode_mismatch
ORD02469,2026-03-20 20:25:00,near metro 12th cross hsr layout bengaluru,Bengaluru,560102,C0386,0,9.4,night,delivered,
ORD02470,2026-03-19 09:05:00,near metro 6th cross marathahalli bengaluru,Bengaluru,560000,C0086,0,13.1,morning,delivered,
ORD02471,2026-03-22 11:05:00,near metro 9th crs jp nagar ???,Bengaluru,560078,C0875,3,18.2,morning,delivered,
ORD02472,2026-03-08 16:35:00,behind mall 9th cross marathahalli bengaluru,Bengaluru,560037,C0943,3,4.8,afternoon,delivered,
ORD02473,2026-03-23 18:55:00,opp school 10th cross hsr layout bengaluru,Bengaluru,560102,C0923,1,7.2,night,delivered,
ORD02474,2026-03-03 18:15:00,behind mall 7th cross whitefield bengaluru,Bengaluru,560066,C0103,2,1.1,evening,delivered,
ORD02475,2026-03-14 18:45:00,near metro 3th cross electronic city bengaluru,Bengaluru,,C1015,0,4.1,evening,failed,pincode_mismatch
ORD02476,2026-03-19 20:05:00,near temple 6th cross btm layout bengaluru,Bengaluru,560076,C0145,0,1.3,night,failed,pincode_mismatch
ORD02477,2026-03-07 09:35:00,opp school 11th cross btm layout bengaluru,Bengaluru,560076,C1173,3,5.9,morning,delivered,
ORD02478,2026-03-02 18:55:00,near metro 7th cross whitefield bengaluru,Bengaluru,560066,C0028,0,5.0,evening,delivered,
ORD02479,2026-03-22 13:15:00,near temple 2th cross electronic city bengaluru ???,Bengaluru,560100,C0615,0,16.1,afternoon,delivered,
ORD02480,2026-03-06 18:25:00,near metro 12th cross btm layout,Bengaluru,560076,C0286,0,16.7,evening,delivered,
ORD02481,2026-03-23 18:45:00,close to lake 7th cross whitefield bengaluru,Bengaluru,,C0146,0,9.9,evening,delivered,
ORD02482,2026-03-21 13:05:00,behind mall 5th cross whitefield bengaluru ???,Bengaluru,560066,C0403,1,19.5,afternoon,failed,out_of_zone
ORD02483,2026-03-25 11:55:00,near temple 3th cross whitefield bengaluru,Bengaluru,560066,C0967,0,12.8,morning,delivered,
ORD02484,2026-03-18 13:25:00,beside park 9th cross hsr layout bengaluru,Bengaluru,,C0927,0,5.2,evening,delivered,
ORD02485,2026-03-05 09:45:00,near temple 4th crs jp nagar blru,Bengaluru,560078,C0655,2,16.4,morning,delivered,
ORD02486,2026-03-12 13:05:00,beside park 1th cross jp nagar bengaluru,Bengaluru,,C0348,2,4.5,afternoon,delivered,
ORD02487,2026-03-22 18:35:00,beside park 5th cross jayanagar bengaluru,Bengaluru,,C0195,0,7.5,evening,delivered,
ORD02488,2026-03-15 13:15:00,close to lake 9th cross jayanagar bengaluru,Bengaluru,560011,C1175,0,9.4,afternoon,delivered,
ORD02489,2026-03-27 20:05:00,close to lake 7th cross btm layout bengaluru,Bengaluru,560076,C0153,3,15.5,night,delivered,
ORD02490,2026-03-10 16:35:00,near metro 1th cross electronic city bengaluru,Bengaluru,560100,C0139,1,1.7,afternoon,delivered,
ORD02491,2026-03-14 11:25:00,near temple 4th cross bellandur bengaluru,Bengaluru,560103,C0416,0,15.4,morning,delivered,
ORD02492,2026-03-19 11:45:00,behind mall 8th crs whitefield,Bengaluru,560066,C0964,0,19.5,morning,delivered,
ORD02493,2026-03-13 20:15:00,behind mall 11th cross kengeri bengaluru,Bengaluru,560060,C1076,1,16.7,night,delivered,
ORD02494,2026-03-23 11:55:00,beside park 7th cross marathahalli bengaluru,Bengaluru,560037,C0962,1,12.0,morning,delivered,
ORD02495,2026-03-18 11:55:00,close to lake 3th cross btm layout bengaluru,Bengaluru,560076,C0252,4,9.9,morning,failed,pincode_mismatch
ORD02496,2026-03-19 11:55:00,close to lake 4th crs indiranagar blru ???,Bengaluru,560038,C0803,0,16.1,morning,delivered,
ORD02497,2026-03-22 13:15:00,behind mall 5th crs indiranagar blru,Bengaluru,560038,C1086,3,2.8,afternoon,delivered,
ORD02498,2026-03-25 09:25:00,near metro 3th cross whitefield bengaluru,Bengaluru,560066,C0019,0,5.3,afternoon,delivered,
ORD02499,2026-03-27 16:45:00,near metro 10th cross jayanagar bengaluru,Bengaluru,560011,C0751,4,7.8,afternoon,failed,wrong_address
ORD02500,2026-03-28 16:15:00,behind mall 8th cross kengeri bengaluru,Bengaluru,560060,C1103,3,7.0,afternoon,delivered,
ORD02501,2026-03-19 11:05:00,close to lake 5th cross indiranagar bengaluru,Bengaluru,560038,C0160,0,9.3,morning,delivered,
ORD02502,2026-03-01 11:15:00,opp school 9th cross marathahalli bengaluru,Bengaluru,560037,C0639,0,1.8,morning,delivered,
ORD02503,2026-03-27 09:45:00,near temple 7th cross bellandur bengaluru,Bengaluru,,C0071,2,13.7,morning,delivered,
ORD02504,2026-03-23 09:05:00,opp school 9th cross whitefield bengaluru,Bengaluru,560066,C0006,0,8.8,morning,delivered,
ORD02505,2026-03-15 20:25:00,behind mall 2th cross kengeri bengaluru ???,Bengaluru,560060,C0875,3,19.1,night,failed,wrong_address
ORD02506,2026-03-25 16:55:00,near temple 5th cross btm layout,Bengaluru,560000,C0688,0,13.5,afternoon,failed,customer_unavailable
ORD02507,2026-03-04 20:45:00,near temple 1th cross kengeri bengaluru,Bengaluru,560060,C0964,2,17.9,night,failed,customer_unavailable
ORD02508,2026-03-12 09:35:00,near metro 4th cross indiranagar bengaluru,Bengaluru,560038,C0157,3,6.2,afternoon,failed,wrong_address
ORD02509,2026-03-25 20:35:00,behind mall 11th cross btm layout,Bengaluru,560076,C0518,1,1.5,night,delivered,
ORD02510,2026-03-08 13:15:00,behind mall 6th cross kengeri bengaluru,Bengaluru,560060,C1132,2,10.5,afternoon,delivered,
ORD02511,2026-03-06 13:45:00,near temple 6th cross indiranagar bengaluru,Bengaluru,560038,C0726,2,4.4,afternoon,delivered,
ORD02512,2026-03-28 09:35:00,opp school 6th cross indiranagar bengaluru,Bengaluru,560038,C0467,0,19.5,morning,delivered,
ORD02513,2026-03-20 13:55:00,behind mall 1th cross indiranagar bengaluru,Bengaluru,560038,C0312,0,5.7,evening,delivered,
ORD02514,2026-03-17 18:15:00,close to lake 4th cross whitefield bengaluru,Bengaluru,560066,C0545,0,15.4,evening,delivered,
ORD02515,2026-03-25 20:45:00,close to lake 5th cross indiranagar bengaluru,Bengaluru,560038,C0263,1,4.6,night,delivered,
ORD02516,2026-03-17 20:05:00,close to lake 9th cross bellandur bengaluru,Bengaluru,560103,C0646,0,19.5,night,failed,wrong_address
ORD02517,2026-03-15 11:15:00,beside park 10th cross kengeri bengaluru,Bengaluru,560060,C0993,0,12.7,morning,delivered,
ORD02518,2026-03-01 20:05:00,behind mall 9th cross jayanagar bengaluru,Bengaluru,560011,C0602,0,8.5,night,delivered,
ORD02519,2026-03-13 18:35:00,behind mall 8th cross jayanagar bengaluru,Bengaluru,560011,C0396,0,3.6,evening,delivered,
ORD02520,2026-03-07 18:45:00,near metro 11th cross marathahalli bengaluru,Bengaluru,560037,C0240,0,17.0,evening,delivered,
ORD02521,2026-03-13 09:15:00,beside park 7th cross marathahalli bengaluru,Bengaluru,560037,C0203,2,10.2,morning,delivered,
ORD02522,2026-03-16 11:35:00,opp school 6th cross marathahalli bengaluru,Bengaluru,560037,C1056,1,3.8,morning,delivered,
ORD02523,2026-03-01 18:15:00,close to lake 12th cross whitefield bengaluru,Bengaluru,560066,C0709,1,19.6,evening,delivered,
ORD02524,2026-03-26 11:45:00,near temple 5th cross whitefield bengaluru,Bengaluru,,C0674,1,5.5,morning,delivered,
ORD02525,2026-03-07 20:35:00,near metro 1th cross jayanagar bengaluru,Bengaluru,560000,C0747,1,17.3,night,delivered,
ORD02526,2026-03-16 13:45:00,opp school 11th cross marathahalli bengaluru,Bengaluru,,C1109,0,8.3,afternoon,delivered,
ORD02527,2026-03-17 09:05:00,behind mall 7th cross bellandur bengaluru,Bengaluru,560103,C0331,0,16.4,morning,delivered,
ORD02528,2026-03-22 20:45:00,near metro 10th crs hsr layout blru,Bengaluru,560000,C0507,1,9.6,night,failed,rescheduled
ORD02529,2026-03-09 09:05:00,near temple 3th cross hsr layout bengaluru,Bengaluru,560102,C0137,0,19.9,morning,delivered,
ORD02530,2026-03-27 11:45:00,near metro 6th cross kengeri bengaluru,Bengaluru,560060,C0132,2,15.4,morning,delivered,
ORD02531,2026-03-21 16:05:00,behind mall 6th cross bellandur bengaluru,Bengaluru,560103,C0440,0,14.2,afternoon,delivered,
ORD02532,2026-03-04 16:15:00,near temple 7th cross jp nagar bengaluru,Bengaluru,560078,C0196,0,8.7,afternoon,delivered,
ORD02533,2026-03-01 20:25:00,near temple 1th cross jayanagar bengaluru,Bengaluru,560011,C0996,0,9.4,evening,delivered,
ORD02534,2026-03-17 18:35:00,behind mall 3th cross indiranagar bengaluru,Bengaluru,560038,C0995,0,11.7,evening,delivered,
ORD02535,2026-03-05 20:45:00,close to lake 4th cross bellandur bengaluru,Bengaluru,560103,C0565,0,16.1,night,delivered,
ORD02536,2026-03-17 20:25:00,close to lake 4th cross jp nagar bengaluru,Bengaluru,560078,C0661,1,11.6,night,failed,customer_unavailable
ORD02537,2026-03-05 20:55:00,beside park 2th cross bellandur bengaluru,Bengaluru,560103,C0219,2,2.0,night,delivered,
ORD02538,2026-03-23 13:15:00,near temple 5th crs jp nagar blru,Bengaluru,560078,C1013,4,4.0,morning,delivered,
ORD02539,2026-03-16 13:15:00,close to lake 12th cross jp nagar bengaluru,Bengaluru,560078,C0668,0,3.1,afternoon,delivered,
ORD02540,2026-03-06 16:25:00,behind mall 4th cross btm layout bengaluru,Bengaluru,,C0946,1,11.8,afternoon,delivered,
ORD02541,2026-03-28 11:15:00,beside park 11th cross marathahalli bengaluru,Bengaluru,560037,C0863,0,15.0,morning,delivered,
ORD02542,2026-03-11 16:15:00,opp school 11th crs jayanagar blru,Bengaluru,560011,C0221,2,8.3,afternoon,delivered,
ORD02543,2026-03-12 20:55:00,beside park 4th crs electronic city blru,Bengaluru,560100,C0885,0,2.2,afternoon,delivered,
ORD02544,2026-03-13 16:35:00,behind mall 3th cross marathahalli bengaluru,Bengaluru,560037,C1158,0,1.1,afternoon,delivered,
ORD02545,2026-03-08 11:25:00,near metro 11th crs jayanagar blru,Bengaluru,,C1064,3,10.5,morning,delivered,
ORD02546,2026-03-08 13:35:00,close to lake 9th cross btm layout bengaluru,Bengaluru,560076,C0226,0,15.7,afternoon,failed,rescheduled
ORD02547,2026-03-01 09:35:00,opp school 10th cross hsr layout,Bengaluru,560102,C0547,0,7.9,morning,delivered,
ORD02548,2026-03-25 09:15:00,near metro 10th cross jayanagar bengaluru,Bengaluru,560011,C0309,3,12.1,morning,delivered,
ORD02549,2026-03-14 11:25:00,beside park 10th cross marathahalli bengaluru,Bengaluru,560037,C1199,1,7.4,night,failed,customer_unavailable
ORD02550,2026-03-19 18:25:00,behind mall 6th cross jp nagar,Bengaluru,560078,C0867,0,19.6,evening,delivered,
ORD02551,2026-03-09 09:15:00,close to lake 7th cross indiranagar bengaluru,Bengaluru,560038,C0536,0,6.3,morning,delivered,
ORD02552,2026-03-22 09:55:00,opp school 10th cross jp nagar,Bengaluru,560078,C1138,4,1.0,morning,delivered,
ORD02553,2026-03-08 20:25:00,close to lake 12th cross bellandur bengaluru,Bengaluru,560103,C1056,2,6.7,night,delivered,
ORD02554,2026-03-08 16:45:00,near metro 1th cross hsr layout bengaluru,Bengaluru,560102,C0248,1,1.3,morning,failed,rescheduled
ORD02555,2026-03-10 11:15:00,close to lake 12th cross btm layout bengaluru,Bengaluru,560076,C0699,0,19.9,morning,delivered,
ORD02556,2026-03-14 20:55:00,opp school 2th crs kengeri blru,Bengaluru,560060,C0281,1,1.7,night,delivered,
ORD02557,2026-03-14 11:25:00,close to lake 11th cross hsr layout bengaluru,Bengaluru,560102,C0326,2,15.7,morning,failed,wrong_address
ORD02558,2026-03-17 13:45:00,near metro 2th cross jp nagar bengaluru,Bengaluru,560078,C0502,2,6.0,afternoon,delivered,
ORD02559,2026-03-27 09:55:00,near temple 7th cross whitefield bengaluru,Bengaluru,560066,C0198,1,8.9,morning,delivered,
ORD02560,2026-03-19 09:25:00,beside park 5th cross whitefield bengaluru,Bengaluru,560066,C0296,2,6.8,morning,delivered,
ORD02561,2026-03-26 13:15:00,behind mall 12th cross bellandur bengaluru,Bengaluru,560000,C0382,2,17.1,afternoon,failed,out_of_zone
ORD02562,2026-03-28 11:55:00,near metro 7th crs hsr layout blru,Bengaluru,560102,C0410,2,18.7,morning,delivered,
ORD02563,2026-03-02 11:25:00,close to lake 11th cross bellandur bengaluru,Bengaluru,560103,C0256,0,13.0,morning,delivered,
ORD02564,2026-03-14 11:05:00,near metro 7th cross bellandur bengaluru,Bengaluru,560103,C0492,0,12.7,morning,failed,out_of_zone
ORD02565,2026-03-26 11:05:00,close to lake 10th cross kengeri bengaluru,Bengaluru,560060,C0964,0,18.2,morning,delivered,
ORD02566,2026-03-06 20:05:00,near temple 2th cross kengeri bengaluru,Bengaluru,560060,C0267,2,16.6,night,failed,pincode_mismatch
ORD02567,2026-03-05 13:05:00,behind mall 11th cross jayanagar bengaluru,Bengaluru,560011,C0506,1,11.9,afternoon,delivered,
ORD02568,2026-03-24 09:05:00,close to lake 12th cross bellandur bengaluru,Bengaluru,560103,C0870,3,15.0,morning,failed,out_of_zone
ORD02569,2026-03-16 20:25:00,close to lake 1th cross jp nagar bengaluru,Bengaluru,,C0960,1,15.3,night,failed,pincode_mismatch
ORD02570,2026-03-26 16:05:00,opp school 4th cross indiranagar bengaluru,Bengaluru,560038,C0434,1,10.0,night,failed,pincode_mismatch
ORD02571,2026-03-05 18:15:00,beside park 8th cross whitefield bengaluru,Bengaluru,560066,C0219,0,15.5,evening,failed,pincode_mismatch
ORD02572,2026-03-03 13:15:00,opp school 9th cross kengeri bengaluru,Bengaluru,560000,C1111,1,9.2,evening,delivered,
ORD02573,2026-03-26 13:15:00,close to lake 11th cross kengeri bengaluru,Bengaluru,560060,C1031,2,16.1,afternoon,delivered,
ORD02574,2026-03-25 13:35:00,close to lake 10th cross bellandur bengaluru,Bengaluru,560103,C0308,3,11.9,afternoon,delivered,
ORD02575,2026-03-03 13:35:00,beside park 12th cross electronic city bengaluru,Bengaluru,560100,C1065,2,14.4,afternoon,delivered,
ORD02576,2026-03-07 18:35:00,near metro 12th cross bellandur bengaluru,Bengaluru,560103,C0133,2,2.5,evening,delivered,
ORD02577,2026-03-11 20:45:00,near temple 10th cross hsr layout bengaluru,Bengaluru,560102,C0822,0,19.1,night,delivered,
ORD02578,2026-03-13 18:45:00,beside park 11th cross whitefield bengaluru,Bengaluru,560066,C0315,0,15.6,evening,delivered,
ORD02579,2026-03-18 09:05:00,near metro 7th cross indiranagar bengaluru,Bengaluru,560038,C0660,0,16.0,morning,delivered,
ORD02580,2026-03-11 13:45:00,beside park 8th crs jp nagar blru,Bengaluru,560078,C1048,3,15.6,afternoon,delivered,
ORD02581,2026-03-09 09:55:00,close to lake 3th cross btm layout bengaluru,Bengaluru,560076,C0808,0,14.2,morning,delivered,
ORD02582,2026-03-22 13:55:00,behind mall 2th cross marathahalli bengaluru,Bengaluru,560037,C0369,0,10.8,afternoon,delivered,
ORD02583,2026-03-25 13:15:00,close to lake 8th cross whitefield bengaluru,Bengaluru,560066,C0267,0,18.9,afternoon,delivered,
ORD02584,2026-03-28 13:45:00,near metro 8th cross marathahalli bengaluru,Bengaluru,560000,C0374,0,13.6,afternoon,delivered,
ORD02585,2026-03-03 09:35:00,beside park 7th cross kengeri bengaluru,Bengaluru,560060,C0560,4,12.3,morning,delivered,
ORD02586,2026-03-03 11:55:00,beside park 9th cross jp nagar bengaluru,Bengaluru,560078,C0315,2,4.2,morning,failed,rescheduled
ORD02587,2026-03-12 16:45:00,beside park 8th cross whitefield bengaluru,Bengaluru,560066,C0192,3,7.2,afternoon,delivered,
ORD02588,2026-03-06 20:35:00,behind mall 12th cross btm layout bengaluru,Bengaluru,560076,C0776,0,12.3,night,failed,wrong_address
